authorName,hIndex
Nausherwan Raunaque,1
Swapnil Shrivastava,1
Bernis Tibeme,1
L. Lersch,1
N. Puranik,1
Pia Sommerauer,1
Sai Siddartha Maram,1
S. König,1
M. Rehm,1
J. Otto,1
Francesca Marazza,1
Shuhong Chen,1
Junying Gao,1
Deyu Deng,1
L. D. Léotoing,1
Vikash Ranjan,1
S. Trapmann,1
Raghav Singal,1
Philipp Frauenthaler,1
Sebastián Román,1
Miles Lubin,1
A. Thangam,1
Atanu Mondal,1
Honghai Kan,1
Wawan Rismawan,1
Laura Hervert-Escobar,1
Ioannis Karydis,1
D. Gligoroski,1
Leilei Lin,1
D. Macek,1
A. Kavitha,1
Marty J. Wolf,1
Katie Salen Tekinbas,1
M. Owoc,1
Z. Ismail,1
M. Pezzo,1
Jinyun Duan,1
Hadi Hashem,1
Christopher Meek,1
J. Klein,1
Xiaoyan Yao,1
Akansha Gautam,1
C. Metta,1
Qing Liu,1
Lucas Ferreira Da Silva,1
Ronald P. A. Petrick,1
R. Sámano-Robles,1
Dayong Du,1
Thalia Vrantsidis,1
Joshua C. Smith,1
M. Przybylek,1
Stuart E. Schechter,1
Paden Tomasello,1
E. Mann,1
Liu Liu,1
A. Traoré,1
Rissia Priyahita,1
J. T. Oliva,1
Virginia Grande,1
Conrad Sanderson,1
T. Doan,1
Xi-wen Xing,1
Giuseppe Cicotti,1
Hedong Yang,1
M. Shamim,1
Aida Ramezani,1
Bret Lyman,1
Massimo Micieli,1
Gregory Slovin,1
N. Huang,1
Zumian Xiao,1
J. N. Guerrero,1
C. Maple,1
Michael J. Cormier,1
Wenyi Lu,1
J. Kabachinski,1
P. Valduriez,1
S. Shapshay,1
Maxime Buser,1
Sukiman,1
Jiafeng Gu,1
Anael Engel,1
Shwu-Huey Yen,1
Ioannis Yiakoumis,1
Yuriy Drohobytskiy,1
Siripen Pongpaichet,1
B. Li,1
Laura Schelenz,1
F. Savelli,1
Majdi Khalid,1
Yiting Zhang,1
Yunfei Yin,1
Abhishek Roy,1
S. Shasharina,1
K. Jedlička,1
E. Simons,1
A. Raza,1
Hendra Darmawan,1
F. J. Ribadas,1
Yun Fan,1
Leah Kulp,1
Siyao Peng,1
Thomas J. Reese,1
Claes Gustafsson,1
Rabia Saylam,1
Jonghyeok Park,1
Henry Müller,1
Thao Le,1
L. Armstrong,1
Yaqin Zhou,1
Dixian Zhu,1
A. McCormick,1
U. Pagallo,1
Ashraf Sadat Heydari Yazdi,1
Marc E. Maier,1
R. H. Pandya,1
Dongdong Yu,1
Sébastien Canard,1
Sona Kumra,1
Karen Zhang,1
E. Prokofyeva,1
Ruan Reis,1
Pascale Fung,1
Amandeep Kaur,1
M. Plessen,1
Marshall D. Jackson,1
Mathieu Lafourcade,1
Andrei Bytes,1
Sahar Deppe,1
Daniel Barry Fuller,1
Pei Wang,1
Taisuke Kobayashi,1
P. Jin,1
Gokhan Egilmez,1
L. Moss,1
A. Neamah,1
Weidi Xu,1
Z. Liu,1
Max Pillong,1
Edward T. Chen,1
S. Narabin,1
K. Vitošević,1
D. Sitanggang,1
A. Nasser,1
B. Crawford,1
Chengyang Zhang,1
Lijuan Zheng,1
Lancelot Martin,1
Aekyung Kim,1
L. Balneaves,1
Nhs Digital,1
Zakarya Elaggoune,1
Areej Alhassan,1
Jiafu Xu,1
Stephen Macneil,1
F. Thompson,1
G. Crabtree,1
N. Kamkhad,1
C. Cabanillas,1
A. Lan,1
Raneem Khalid Al-Tuwayrish,1
Alexander M. Gusenkov,1
Fredrik Sjövall,1
L. F. Coletta,1
Олександр Іванович Голубенко,1
Camille Jandot,1
Jayashree Ramana,1
Salma Al Mayahi,1
A. Mohammed,1
Jeethu Philip,1
Nasr Kasrin,1
Tomoharu Iwata,1
Hasan Ali Khattak,1
Nicolas Jashchenko Omori,1
N. Patel,1
Cristian Bravo-Lillo,1
K. Vandemheen,1
Silvana Pereira Detro,1
Svetlena Taneva,1
R. Roscher,1
Min Yee Teh,1
Yongheng Wang,1
R. Ošlejšek,1
Alaaeddin Almabhouh,1
Vallabh Dhoot,1
Lucille Perreault,1
J. Tate,1
Krisztina Tóth,1
Xu Zou,1
J. Krishnan,1
Sam Goundar,1
Jiyuan Zhang,1
T. Chatain,1
T. Lennerfors,1
Elizaveta Povalyaeva,1
Jian Guan,1
Ziyang Guo,1
Yan Zhao,1
C. Karmen,1
R. de la Fuente,1
Min Zheng,1
M. Maaroufi,1
Bo Tang,1
Andreas Burgdorf,1
Anne-Kathrin Peters,1
G. Vaisson,1
M. Del Giudice,1
Miguel Cabral Guerra,1
R. Ittenbach,1
R. Damaševičius,1
D. Nikolić,1
Beatriz Gobbi,1
G. Radhakrishnan,1
T. Shmelova,1
R. Vaithianathan,1
Weina Jin,1
E. Iannuzzi,1
P. Gloor,1
G. Blazic,1
Renan Bonnard,1
Haya El-Ghalayini,1
Liang Chen,1
Xingguo Chen,1
Yan Peng,1
Zehao Chen,1
J. Shore,1
J. Stoop,1
Sukhmandeep Kaur,1
Faisal Al-Akayleh,1
Francisco Castro,1
Trương Khánh Duy,1
Oras Baker,1
Abdelhak Khalil,1
T. Schonfeld,1
J. Rubner,1
R. Asher,1
H. Tu,1
Muheng Li,1
M. Bainbridge,1
A. Impedovo,1
M. Javed,1
Sharmistha Mandal,1
Yuxin Mao,1
T. Vijayalakshmi,1
Keshav Sinha,1
E. Grosz,1
Gore Sumit Sureshrao,1
Lidija A. Wilhelms,1
Hailin Wang,1
Kathrin Kirchner,1
P. D. Toledo,1
Liam E Broughton-Neiswanger,1
P. Pšenák,1
Soheil Qanbari,1
Steven Euijong Whang,1
L. Placidi,1
Yifei Liu,1
S. M. González,1
Keyur Paralkar,1
Md. Golam Moula Mehedi Hasan,1
Masahiro Yamamoto,1
L. Pion-Tonachini,1
A. Coronato,1
Thomas J. Czubryt,1
Emine Yaylali,1
Danny Hucke,1
Eline M. van den Broek-Altenburg,1
N. Mohammadi,1
Luise Pufahl,1
F. Abdelhédi,1
Kelly Levick,1
L. Ramos,1
R. Munden,1
M. Hossain,1
Fabio Fossa,1
H. Foerster,1
Maximilian Wich,1
O. Levchenko,1
Abdullah A. Al-khatib,1
Guneet Kukreja,1
Haitao Ding,1
Guanghai Cui,1
Keven Richly,1
Qiusheng Wang,1
Ludwig Zellner,1
R. Mahajan,1
F. Rehnmark,1
Yassine Benlachmi,1
Jordi Sancho,1
Nitish Nag,1
Shawkang M. Wu,1
Victoria Dean,1
Tianxiang Wang,1
N. Ueda,1
Usman Qamar,1
Jingru Yang,1
Kuang-Hua Hu,1
Yung-Hui Chen,1
R. Williamson,1
Jianping Huang,1
Qiming Wang,1
C. Cruciani-Guglielmacci,1
Victor Pan,1
Liang Sun,1
Carlo Combi,1
M. S. Koti,1
V. Sheinin,1
Mohammed Mouhir,1
Debarshi Brahma,1
A. Panigrahi,1
Sihyun Kim,1
D. Castelvecchi,1
M. R. Batistuti,1
T. Gopikrishna,1
V. Jovanovic,1
G. V. Erven,1
Abhinaba Roy,1
Andrew J. Tritt,1
Avni Rustemi,1
Seyhan Uçar,1
Xiaobing Yu,1
Allikharjunarao,1
Xuanwu Zhou,1
D. Spitzberg,1
Martin Voogel,1
Srindhuna M.,1
Mohamed El Mehdi El Aissi,1
Sheng Li,1
D. H. Fudholi,1
M. Cascella,1
Lihua Sun,1
Karwn Jameel Merceedi,1
Gyuejeong Lee,1
Eoin Cartwright,1
G. Frigerio,1
Rafaella Oliveira Dos Santos,1
A. Aswin,1
Luciano Floridi,1
Minghao Xie,1
V. Koutkias,1
Keith C. C. Chan,1
M. Mohania,1
Xun Zhou,1
Arthur C. Huang,1
S. Helmer,1
A. Bruzzone,1
Lianlian He,1
Sina Namaki Araghi,1
Vasilica Grigore,1
Rajesh Sharma,1
T. Lalitha,1
Xijie Xu,1
A. Telenti,1
B. Ramesh,1
Maricruz Mamani-Huanca,1
Paulo Pinheiro da Silva,1
Anh Tong,1
Huaxin Zhang,1
I. Verbitskiy,1
H. Zuylen,1
V. Gupta,1
Jukka Jylänki,1
Moliang Zhou,1
Lisa D Watts,1
H. Verma,1
V. Maltese,1
Tatsumi Uezato,1
Conghui He,1
Ran Tamir,1
Kyle Slager,1
João Vieira,1
Ilko Kovacic,1
J. Y. Liu,1
J. Collmann,1
G. Adam,1
Yuxi Jin,1
Ü. Sakallı,1
E. Dayton,1
J. Kauk,1
Michael Grossniklaus,1
Kate Sellen,1
N. Htun,1
S. Alagic,1
J. Pebesma,1
Teemu Lehto,1
P. Gabriel,1
Kalli Srinivasa,1
Felipe Cerezo,1
Siyuan He,1
yvind Holme,1
J. Mew,1
Samuel Greengard,1
R. Delgado,1
Samantha Lam,1
Yihong Chen,1
Jory Lietard,1
Anjanette Raymond,1
Adriana Mijushkovikj,1
Xinyu Zhang,1
Wei Jiang,1
Jannis Koch,1
Marina Pticek,1
Sayed Hoseini,1
Yujuan Zou,1
Abhishek Gupta,1
K. Ghane,1
Taghrid Z. Ali,1
Xiaoli Li,1
Robert Laubacher,1
U. Moenig,1
George H. L. Fletcher,1
Hua Chu,1
Wangxi Jiang,1
P. Motloba,1
E. Kanimozhi,1
Yibing Shi,1
Lauren A. Wu,1
Benjamin Ghaemmaghami,1
Đoàn Văn Ban,1
Yen-Hsien Lee,1
Philipp Klodt,1
Taoxin Peng,1
C. Kavitha,1
Hilda B. Klasky,1
Panagiotis Drakatos,1
R. Krohn,1
Jan-Philipp Günther,1
Yuan Niu,1
P. Järv,1
Rock Yuren Pang,1
Bi Kun,1
S. Pavalam,1
M. C. Diaz,1
Dhanshri S. Lad,1
R. Kothari,1
Shaweta,1
M. Malki,1
Wahyudin Rahman,1
Balázs Szörényi,1
Jakob Hackstein,1
W. Worley,1
Elisabeth Lindberg,1
Eva Kuhn,1
K. Marconi,1
Young Hoon Lee,1
Phillipe Austria,1
Andrej Eisfeld,1
Y. Yue,1
M. Shyamalagowri,1
P. Molli,1
Roberto Martínez-Maldonado,1
Dong Chunhua,1
T. Peterson,1
Pei Zheng,1
T. Sztyler,1
M. Mpeli,1
A. Farooqi,1
Lei Guo,1
Sai Wu,1
R. Boire,1
Brandon J Sonn,1
Tianqi Zhou,1
W. Hsu,1
Tariq Abughofa,1
B. Venkatesan,1
Carrie J. Butts-Wilmsmeyer,1
Elizabeth Johnson,1
P. Aiyetan,1
L. Duggan,1
S. Castano,1
J. Skorin-Kapov,1
Tripti Paul,1
Renzo Chafloque,1
J. Abonyi,1
Swapnali B. Sonawane,1
Palash Bera,1
Osama Islam,1
Shad Gross,1
P. Celec,1
Solomon Anthony,1
Katarzyna Poczęta,1
Seiyun Shin,1
D. Furniss,1
Oceane Bel,1
A. Cowper,1
Anshuman Dutt,1
A. M. Allred,1
Mario Jorge Ferreira de Oliveira,1
Jin Tao,1
R. Potharst,1
Tae Jun Ham,1
P. McCrory,1
Fabian Rösel,1
Gaia Mosconi,1
Ayshwarya Jaiswal,1
Moshood Yahaya,1
Alexey Kolesnikov,1
Saswat Sarangi,1
Zhiying Liu,1
Imane Tronnebati,1
T. Buko,1
Kiefer Stefano Ranti,1
Ashish Aggarwal,1
Jignesh R. Patel,1
C. Camarero,1
F. Betz,1
M. Pierotti,1
M. Jangi,1
Fuxin Du,1
Sandra Álvarez-García,1
Jari Peeperkorn,1
Alper Yayla,1
Umair Shafique,1
D. Coombs,1
Abdullah ALSHEHAB1,1
Brian Tarran,1
Shlomi Hod,1
Brian Dobreski,1
Yawei Hui,1
Rini Anggrainingsih,1
C. Otto,1
Shruti Tekadpande,1
R. Alazab,1
Ámbar Tenorio-Fornés,1
D. Saputro,1
A. Chougule,1
Kathleen Muenzen,1
Aaron J Grace,1
Wafa Damak,1
C. Sinderby,1
Qi Dai,1
Durga Toshniwal,1
C. Corbridge,1
M. Zozus,1
S. Souissi,1
S. Beck,1
Hnin Pwint Myu Wai,1
Hao Lu,1
John P. Lalor,1
Kenny Ching,1
J. L. Lay,1
Christoph Ernst,1
P. Dabrock,1
Huping Wang,1
K. Goodman,1
P. Gehlbach,1
Zhihang Yao,1
G. Jain,1
Guo Xiaoting,1
Thomas Franck,1
Zachary S. Ladin,1
Sabraz Nawaz Samsudeen,1
Geet Sethi,1
Eva Gattnar,1
F. Ahmed,1
Wenping Guo,1
Maaike C. M. Ronda,1
Alina Lungeanu,1
Baojian Zhou,1
Jian Gao,1
U. Marjit,1
J. E. Boyle,1
S. Priscila,1
Ngoc Phuoc An Vo,1
Angela Pool-Funai,1
N. Khajehzadeh,1
Emily L. Aiken,1
Ibrahim Ahmed I. AlMallohi,1
R. Rajkamal,1
A. Brinkmann,1
N. Sulaiman,1
O. Zuiev,1
U. Ovienmhada,1
Murat Topaloglu,1
Samara O. S. Santos,1
Jingwei Xu,1
Diane Horton,1
Xiaoming Wang,1
Judee Sharon,1
Juho Kim,1
A. Gupta,1
D. Shavelle,1
Ivan Zvonkov,1
M. Hitchens,1
Iliyan Mihaylov,1
Benedikt Zacher,1
Scott Sleek,1
Oluwagbemileke Ojeleye,1
Peter A. Wilcox,1
Ming Qian,1
Ghonia Pooja Mansukhlal,1
K. A. Harrison,1
A. Batyuk,1
Z. Ives,1
Hernan Valdivieso,1
Ashok K. Goel,1
F. Di Tria,1
Amelia Lee Doğan,1
H. Khan,1
W. Mohsen,1
S. Bailur,1
Wojciech Wieczorek,1
Kittichai Northep,1
Mark B. Ring,1
Tanawat Jaturogpattana,1
S. Khorram,1
D. Rayson,1
R. Brachman,1
Wenbin Zhu,1
G. Erickson,1
G. Tummarello,1
Yan Ge,1
K. Rolin,1
Payal Saha,1
H. Qin,1
O. Alshaltone,1
David Mora,1
K. Adjallah,1
J. Byron,1
M. Orsini,1
Meriana Kobeissi,1
Sri Santhoshi Devi Arigela,1
Elliott Ash,1
Mengyao Xu,1
Cheng-Hsiung Wang,1
F. Gino,1
C. Ordonez,1
Karami Mahtab,1
W. Effelsberg,1
R B B Santos,1
D. Cheon,1
Baru Ruth Sharon Apio,1
F. Balcazar,1
María del Rosario Martínez-Ordaz,1
Jade Ferreira,1
B. Hart,1
E. Franciosi,1
Jung Gyu Min,1
Yu. V. Banakhevych,1
Alfredo Cuzzocrea,1
M. Widjanarko,1
Wen Jiang,1
Ahmed Sharaf Eldin Ahmed,1
Anastasija Nikiforova,1
Emily E. Chea,1
I. Bargiotas,1
Xincheng Liu,1
N. Rajamannan,1
Kandrouch Ibtissame,1
J. W. Vaughan,1
Abdeldjalil Khelassi,1
Weihong Yang,1
Kuo-Wei Su,1
Andreas Stöckl,1
M. Cimmino,1
L. Yoong,1
F. Yetim,1
B. Thuraisingham,1
Qingyang Li,1
Rafat Talib,1
Xin Liu,1
Yi Han,1
Renato Bernasconi,1
Faiza Hashim,1
Dora Simões,1
Aditya Lahiri,1
И. В. Тимошенко,1
Reza Behinfaraz,1
Chung-Yang Chen,1
Chen-Yu Chen,1
A. Murnieks,1
M. Wiboonrat,1
Christopher G. Estonilo,1
Yuanyuan Tang,1
P. Kuper,1
Shuang Chen,1
Rokhmatul Insani,1
Fatoumata G. Camara,1
S. Prokopchina,1
R. Carney,1
Danielle Nyakam Nya,1
T. Khvatova,1
R. F. Mambetov,1
L. Loyola,1
V. Eswaran,1
Victo J. Silva,1
Hye-young Paik,1
Behrokh Nazeri,1
Julian Eberius,1
Ju-feng Li,1
Vishvesh Pathak,1
N. Ekwunife,1
Milla Ratia,1
S. W. Dutta,1
Renuka Sindhgatta,1
I. Chomiak-Orsa,1
Simon Oblasser,1
YooJin Kwon,1
Matthias Murray,1
J. Vaes,1
Laura Dial,1
H. Penikas,1
H. Rødseth,1
Eva-Maria Hopfgartner,1
Akihiro Yamaguchi,1
R. Arora,1
F. Zini,1
S. Paul,1
S. Reardon,1
朱国库,1
R. Irizarry,1
Christopher Boelmann,1
Jian-Jun Shu,1
H. Oshitani,1
Hameurlain,1
Fernanda Gonzalez-Lopez,1
Matthew W. Peterson,1
B. Mobasher,1
Jan vom Brocke,1
Jianqing Chen,1
R. O. Tumanggor,1
I. Salvadori,1
Z. Hamed,1
BSc Simon Werner Oblasser,1
Kalin Ovtcharov,1
Haidong Lv,1
Mayank Kumar,1
D. Mosler,1
M. Levi,1
Ruby Hughes,1
Mürsel Ekinci,1
Bernadette Bouchon-Meunier,1
Junko Shirogane,1
Tejy Johnson,1
Raja Oloan Tumanggor,1
Fanoon Raheem,1
B. Sesolis,1
Clarisse G Paron,1
B. Ans,1
M. Smith,1
S. Nimmagadda,1
M. Denis,1
Özer Çelik,1
I. Ashurkov,1
N. Bourbakis,1
Shahrbanoo Yadollahi,1
Daan Weijs,1
Miguel E. Coimbra,1
Conor Jenkins,1
Dominik Tomaszuk,1
W. Guglielmo,1
T. Harkany,1
Jonathan Passerat-Palmbach,1
Katroth Balakrishna Maruthiram,1
Ziqing Li,1
Donald Elmazi,1
Fiona Carroll,1
A. Renaux,1
Yue Kun,1
Iwona Chomiak-Orsa,1
Jian Xu,1
Dr J.Sharmila,1
Gayathri Mageswaran,1
Ajibola Akisanmi,1
R. Knapton,1
D. Safitri,1
B. Ziani,1
Rachel Soobitsky,1
R. Sankar,1
S. Srivastava,1
Alexander Hauptmann,1
T. Henriques,1
W. Roberts,1
Erika Halme,1
Li Wang,1
