proceedingId,conferenceName,year,venue,city,edition
8b21e431-082a-4c4d-8221-2778c2027661,International Mobile and Embedded Technology Conference (MECON),2022,Northeastern University,Boston,1
0cf6b9e9-38e9-4710-a7f5-f53f14c743f3,"International Multi Conference on Systems, Signals & Devices",1991,Macquarie University,Sydney,1
3f3d2bf6-2975-4464-94e8-58e51f761ec9,"International Multi Conference on Systems, Signals & Devices",1995,Waseda University,Tokyo,5
a31f0c4c-fb2a-4228-877a-4e8962a0aa30,"International Multi Conference on Systems, Signals & Devices",1999,King's College London,London,9
70d74b9f-c605-4f39-8580-239d0feddf7f,International Multi Topic Conference,2019,Swiss Federal Institute of Technology,Zurich,1
5549b0d5-65d3-40ed-84d0-2fa6c378eab4,International Ontology for the Intelligence Community,2013,City University of New York,New York,1
6158e4c6-0566-4e39-9e24-82ff885e2a91,International Parallel Data Systems Workshop,2007,King's College London,London,1
f5541028-47be-445d-925b-cacfde6a6a58,International Parallel Data Systems Workshop,2015,University of Technology Sydney,Sydney,9
f6c1abaf-dd63-491a-9774-0351cf182f6c,International Provenance and Annotation Workshop,2006,Beijing University of Posts and Telecommunications,Beijing,1
9b8619c2-eec6-4a8f-87fd-efee5db73e9a,International Radar Conference,2010,Loyola University Chicago,Chicago,1
fba980e5-9200-41a4-9387-33714f69bcd3,International Radar Conference,2020,Illinois Institute of Technology,Chicago,11
6d000c87-0844-4f01-835a-ea9d5d9a8c86,International Scientific Practical Conference Problems of Infocommunications Science and Technology,2015,Peking University,Beijing,1
b3cb0df6-f21b-4128-bf9d-da5165a2ea6f,International Scientific Practical Conference Problems of Infocommunications Science and Technology,2019,University of Amsterdam,Amsterdam,5
1fd60067-6430-4964-b845-80ddb1e943ef,International Semantic Web Conference,2007,Sorbonne University,Paris,1
a601f547-5abd-49bf-8eec-ee89c33e9a88,International Semantic Web Conference,2012,Sciences Po,Paris,6
d723d55d-7af1-46c3-abeb-ce0f4f49b7aa,International SoC Design Conference,2020,Northeastern University,Boston,1
e4e780c6-f483-4db6-94bd-d006424c9189,International Symposium on Blockchain and Secure Critical Infrastructure,2022,Swiss Federal Institute of Technology,Zurich,1
72a7f181-0138-4377-bb4b-f1e39e5d760a,International Symposium on Collaborative Technologies and Systems,2009,Yonsei University,Seoul,1
52c75464-2a9c-4b78-8fd5-f1cbe0f99ace,International Symposium on Collaborative Technologies and Systems,2010,University of Zurich,Zurich,2
59e0632e-8cbc-48c8-a0ae-15814458dbe9,International Symposium on Combinatorial Optimization,2016,Tsinghua University,Beijing,1
1b372954-7c1d-44fe-b995-16319cccd246,International Symposium on Computer Architecture,1981,San Francisco State University,San Francisco,1
d8092905-0b96-4940-8db2-1d63f2c8209b,International Symposium on Computer Architecture,2005,University of Chicago,Chicago,25
d5864260-c8f6-4338-8343-dd4e88741844,International Symposium on Computer Architecture,2007,Seoul National University,Seoul,27
b3bf220d-3c3d-4092-a364-05ce978fa1f5,International Symposium on Computer Architecture,2008,University of Oxford,London,28
1f64bc35-f050-4cb7-80dd-5a02e2e684b7,International Symposium on Computer Architecture,2009,Technical University of Berlin,Berlin,29
787082e6-51a1-4d7e-aea8-bba6fd7847e6,International Symposium on Computer Architecture,2013,Swiss Federal Institute of Technology,Zurich,33
924508c2-4f3a-475b-bcee-0bb7c2ba963c,International Symposium on Computer Architecture,2015,Illinois Institute of Technology,Chicago,35
771ed040-ad51-4941-957a-4b5e9abeb5d4,International Symposium on Computer Architecture,2016,York University,Toronto,36
64e70955-eab4-465f-8567-ebe84198f22b,International Symposium on Computer Architecture,2017,Swiss Federal Institute of Technology,Zurich,37
1186017d-5373-46c7-9e2a-4d480d112294,International Symposium on Computer Architecture,2018,San Francisco State University,San Francisco,38
ed587910-8062-4399-a302-5df990cf9962,International Symposium on Computer Architecture,2019,VU Amsterdam,Amsterdam,39
ff37b64d-d9a0-4bf3-9bdd-77e0f6294b1f,International Symposium on Computer Architecture,2020,Charité - Universitätsmedizin Berlin,Berlin,40
833424ed-b577-4d97-8403-088600ac0098,International Symposium on Computer Architecture,2021,University of Amsterdam,Amsterdam,41
36a57b1f-a0ad-477b-b74c-a03c4968b7a3,International Symposium on Computer Architecture,2022,Beijing Normal University,Beijing,42
333789fc-f6fb-40c2-bd60-23ea47c1fffb,International Symposium on Computer Architecture,2023,University of New South Wales,Sydney,43
3c49c7df-8666-4ad1-a208-ae804c09541e,"International Symposium on Computer Modeling, Measurement and Evaluation",1980,Nanyang Technological University,Singapore,1
5e0324ef-fcaf-44f1-a37b-79479ac24c2b,International Symposium on Computer Vision,1995,Charité - Universitätsmedizin Berlin,Berlin,1
11b39796-65ae-4588-a4ef-152e5ca3f89a,International Symposium on Computer and Information Sciences,2010,Cornell Tech,New York,1
8a7a720b-39be-4cf9-85ac-bc0da1808686,International Symposium on Computers and Communications,2011,San Francisco State University,San Francisco,1
781bad96-b01f-4d3e-baea-5ee440780848,International Symposium on Computers and Communications,2019,Yonsei University,Seoul,9
2d8d032b-52e0-4737-b01d-9a8ab91b90fd,International Symposium on Computers and Communications,2021,Cornell Tech,New York,11
a7e66811-eeb9-4218-8370-37d6df66e0a5,International Symposium on Data Driven Process Discovery and Analysis,2011,Northwestern University,Chicago,1
6c80343a-b5b1-4904-852c-a227b884e971,International Symposium on Data Driven Process Discovery and Analysis,2013,Paris-Saclay University,Paris,3
83beb27e-5640-41df-8c14-f05c3255e90e,International Symposium on Data Driven Process Discovery and Analysis,2014,Tokyo Institute of Technology,Tokyo,4
308ce612-b7e7-400d-add6-b6a2dd1460e8,International Symposium on Data Driven Process Discovery and Analysis,2015,Humboldt University of Berlin,Berlin,5
5186ad60-1628-4533-933a-e06bdce948c5,International Symposium on Data Driven Process Discovery and Analysis,2017,Singapore Management University,Singapore,7
fb41c4bb-89fe-4f7c-87db-a74aec96be43,International Symposium on Data Driven Process Discovery and Analysis,2018,Loyola University Chicago,Chicago,8
2115a693-0309-4b39-818c-e03624fd1bf1,International Symposium on Digital Forensics and Security,2023,Wageningen University,Amsterdam,1
45da797b-2c5b-46e6-99a5-448764057757,International Symposium on Distributed Computing,2001,City University of New York,New York,1
5d1e1b2c-7898-4c7f-9649-cb12cdda9f45,International Symposium on Distributed Computing,2002,Macquarie University,Sydney,2
dfb3bb57-2e0f-4557-94b7-a3b512b8dfaa,International Symposium on Distributed Computing,2016,Korea Advanced Institute of Science and Technology,Seoul,16
b3435fc4-8f22-41e3-96d1-0ee5a7faa155,International Symposium on Dynamic Spectrum Access Networks,2017,Cornell Tech,New York,1
390be5db-dd8c-4f29-9fb0-72908ffc43a0,International Symposium on Electronic Commerce,2011,Yonsei University,Seoul,1
f3241f28-b0a5-4942-9a2b-58d529fcd1cd,International Symposium on Electronic Commerce,2016,Singapore Management University,Singapore,6
25c21ddb-edbd-412c-bcc1-447b2691d43d,International Symposium on Empirical Software Engineering and Measurement,2019,Seoul National University,Seoul,1
a363d027-5e58-43b1-a291-6dd069cc37de,International Symposium on Experimental Robotics,2004,Nanyang Technological University,Singapore,1
d483599b-a1c6-4618-af51-f71ca0833bd7,International Symposium on Foundations of Information and Knowledge Systems,2012,École Polytechnique,Paris,1
6f466428-4242-4a9b-9fd4-8777b1ec5422,International Symposium on High Performance Computer Architecture,2016,École Polytechnique,Paris,1
fcf63797-be9d-481d-9448-be4e330734d7,International Symposium on High Performance Computer Architecture,2017,Seoul National University,Seoul,2
181f9092-399b-430c-9539-ec8e080076cc,International Symposium on High Performance Computer Architecture,2018,Swiss Federal Institute of Technology,Zurich,3
8b45f8c6-f253-408d-b0b0-a0a5402e54db,International Symposium on High Performance Computer Architecture,2019,Wageningen University,Amsterdam,4
85e4076b-c108-4d35-aa25-16f1558cc240,International Symposium on High Performance Computer Architecture,2020,Beijing Normal University,Beijing,5
1b1f5d0c-6edc-40fe-a018-f37bf35379ca,International Symposium on High Performance Computing Systems and Applications,2013,Delft University of Technology,Amsterdam,1
00f7a1e8-dff3-4b73-963f-32056d4d4d14,International Symposium on High Performance Computing Systems and Applications,2015,New York University,New York,3
c8fd5511-4dda-4e23-b737-2d3080cd58f6,International Symposium on High capacity Optical Networks and Enabling Technologies,2015,City University of New York,New York,1
428316a8-b571-45b7-87a8-3c88e5992215,International Symposium on Information Processing in Sensor Networks,2008,University of Waterloo,Toronto,1
9156e526-a7b7-4044-91b5-d3c9b648e231,International Symposium on Information Theory,2015,Northeastern University,Boston,1
f205dd67-01f3-4a53-9b72-813528f4175b,International Symposium on Information Theory,2017,Seoul National University,Seoul,3
c06d7b0e-e31c-4bd2-ae1a-ef0c74b0d745,International Symposium on Information Theory,2018,New York University,New York,4
8ade12ee-b8b7-44d7-84c0-0c53605ed05f,International Symposium on Information Theory,2019,Swiss Federal Institute of Technology,Zurich,5
920b2f31-3432-433c-9ae5-f750f5ca265d,International Symposium on Information Theory,2020,Technical University of Berlin,Berlin,6
952844c1-bb19-444c-a3a7-9e716ea66064,International Symposium on Information Theory,2021,Cornell Tech,New York,7
c71fcf88-ea3c-4634-bc1f-2cc7613d5d98,International Symposium on Information Theory and its Applications,2020,Delft University of Technology,Amsterdam,1
c58ffa8c-83c6-48ce-b209-3b25c3141249,International Symposium on Intelligent Data Analysis,2012,Harvard University,Boston,1
5b71f79e-0fef-4924-a78e-1d333b84c042,International Symposium on Intelligent Data Analysis,2016,University of Waterloo,Toronto,5
f75482a2-300b-4294-849f-68e2fe8f9a11,International Symposium on Mathematical Foundations of Computer Science,1989,Free University of Berlin,Berlin,1
8bf084cb-f4f3-4bac-9561-efd57b9f8e98,International Symposium on Mathematical Foundations of Computer Science,2009,Korea Advanced Institute of Science and Technology,Seoul,21
7535f54b-3a77-4a50-ab88-abd13b189135,International Symposium on Mathematical Foundations of Computer Science,2016,Illinois Institute of Technology,Chicago,28
8c1ab651-937f-40cd-a331-f55da85443d4,International Symposium on Mathematical Morphology and Its Application to Signal and Image Processing,2012,Boston University,Boston,1
fe292321-7f45-4dc8-8440-66d6037b3635,International Symposium on Medical Data Analysis,2006,University of New South Wales,Sydney,1
c0b53222-9e3c-45b6-97a4-52c885d9f8c0,International Symposium on Medical Robotics,2022,Macquarie University,Sydney,1
7f4c274e-5d61-4ed3-9180-f63f5da03b2b,"International Symposium on Networks, Computers and Communications",2021,Tokyo Institute of Technology,Tokyo,1
35c1cfdf-6af1-4789-a2eb-b61a0f695e4f,International Symposium on Pervasive Displays,2018,University of Toronto,Toronto,1
4323535c-a242-4de0-b39b-074b2855200d,International Symposium on Pervasive Displays,2019,University of Chicago,Chicago,2
c215c75b-3370-4753-b193-156fc210115d,International Symposium on Privacy Enhancing Technologies,2014,Technical University of Berlin,Berlin,1
a308c157-847f-4f52-9ee5-68169792901f,International Symposium on Robotics,2018,"University of California, San Francisco",San Francisco,1
b0ccae1d-5d2c-41ca-a87b-5c6de3d0fd6f,International Symposium on Software Engineering for Adaptive and Self Managing Systems,2016,King's College London,London,1
8e948d74-e634-4900-85e8-f671046ce704,International Symposium on Spatial and Temporal Databases,2005,University of Waterloo,Toronto,1
dab2bbbb-c240-42f4-8348-989f16204afd,International Symposium on Spatial and Temporal Databases,2011,University College London,London,7
4551b68e-a7c3-4637-92d2-76c5628bc5e1,International Symposium on String Processing and Information Retrieval. International Workshop on Groupware,1999,VU Amsterdam,Amsterdam,1
8e7b4a85-66eb-458a-b17d-2ff93d394ede,International Symposium on Technology and Society,2015,Singapore Management University,Singapore,1
799b26c6-8dd3-4e59-a080-f6c9033593e4,International Symposium on Temporal Representation and Reasoning,2002,Sorbonne University,Paris,1
c3825e9c-8fcb-46bb-8e63-e9fa73298c1c,"International Symposium on VLSI Design, Automation and Test",2018,Charité - Universitätsmedizin Berlin,Berlin,1
ef128be6-33aa-475d-84c1-baf3e044e6aa,International Symposium on Visual Computing,2005,"University of California, San Francisco",San Francisco,1
f367bbc6-5698-4c85-a9e8-395c2d1f0314,International Test Conference,2012,Charité - Universitätsmedizin Berlin,Berlin,1
6f19d5e9-6e77-48b5-b9e6-bcfec01ac78c,International Wireless Communications and Mobile Computing Conference (IWCMC),2017,Singapore Management University,Singapore,1
a31401f6-0892-4e1b-94ce-e20fb11323d8,International Work Conference on Bioinformatics and Biomedical Engineering,2017,University of Sydney,Sydney,1
b60efa2c-4bfe-40e5-906a-57a7a8690619,International Workshop on Analytics for Big Geospatial Data,2013,Ryerson University,Toronto,1
ef730b9e-7ce4-479d-9428-cea56c35d944,International Workshop on Analytics for Big Geospatial Data,2016,Delft University of Technology,Amsterdam,4
b428c666-96f4-4b1b-b2be-f02efd22ed4d,International Workshop on Bibliometric enhanced Information Retrieval,2015,Seoul National University,Seoul,1
ded3e37c-304a-4d2e-8a26-63fa07108671,International Workshop on Biometrics and Forensics,2017,University of Zurich,Zurich,1
eadf561b-39e3-4821-b284-02bca308ea8a,International Workshop on Challenges in Web Information Retrieval and Integration,2005,Beijing University of Posts and Telecommunications,Beijing,1
